Year,Coroner_area,Region,Country,Country2,PM_NIQ_M,PM_NIQ_F,PM_NIQ_T,PM_IQ_M,PM_IQ_F,PM_IQ_T,PM_PIQ_M,PM_PIQ_F,PM_PIQ_T,PM_TDR_M,PM_TDR_F,PM_TDR_T,WPM_NIQ_M,WPM_NIQ_F,WPM_NIQ_T,WPM_IQ_M,WPM_IQ_F,WPM_IQ_T,WPM_PIQ_M,WPM_PIQ_F,WPM_PIQ_T,WPM_TDR_M,WPM_TDR_F,WPM_TDR_T,TDR_NIQ_M,TDR_NIQ_F,TDR_NIQ_T,TDR_IQ_M,TDR_IQ_F,TDR_IQ_T,TDR_PIQ_M,TDR_PIQ_F,TDR_PIQ_T,TDR_TDR_M,TDR_TDR_F,TDR_TDR_T,Transferred,Sex_unknown,PM_Standard,PM_NonStandard,PM_Hist,PM_Tox,Out_Eng,Elsewhere,Custody_prison,Custody_police,Custody_imm,Custody_MHA,Custody_probation,Custody_STC,Custody_SCH,Custody_ROTL,Custody_prison7,CUSTODY_DOLS,Custody_Total,KUL_M,KUL_F,KUL_T,KL_M,KL_F,KL_T,Suicide_M,Suicide_F,Suicide_T,Abor_M,Abor_F,Abor_T,Negl_M,Negl_F,Negl_T,D_Drugs_M,D_Drugs_F,D_Drugs_T,ND_Drugs_M,ND_Drugs_F,ND_Drugs_T,DRUGS_ALC_M,DRUGS_ALC_F,DRUGS_ALC_T,COLLISION_M,COLLISION_F,COLLISION_T,WAB_M,WAB_F,WAB_T,IND_M,IND_F,IND_T,DBMIS_M,DBMIS_F,DBMIS_T,Still_M,Still_F,Still_T,DBNC_M,DBNC_F,DBNC_T,Open_M,Open_F,Open_T,Dis_M,Dis_F,Dis_T,Unclass_M,Unclass_F,Unclass_T,Total_Verdicts_M,Total_Verdicts_F,Total_Verdicts_T,Age_0_1_years,Age_1_14_years,Age_15_24_years,Age_25_44_years,Age_45_64_years,Age_over65_years,Age_not_known,Murder_T,Manslaughter_T,Infanticide_T,RTA_T,Aid_suicide_T,Corp_Manslaughter_T,Other_Charges_T,Disaster_T,All_Charges_T,Inq_with_juries,Inq_without_juries,Inq_Total,Inq_held_HC,Inq_quashed_HC,Inq_Total_treasure_tr,TA96_Finds,TA96_Inq,TA96_Verdicts,Exhumations,Cases_NIQ_1_week_or_less,Cases_NIQ_up_to_1_month,Cases_NIQ_over_1_month,Cases_NIQ_certs_total,Cases_NIQ_no_certs_total,Cases_IQ_1_week_or_less,Cases_IQ_up_to_1_month,Cases_IQ_over_1_month,Cases_IQ_certs_total_EW,Cases_IQ_certs_total_AB,Cases_PIQ_1_week_or_less,Cases_PIQ_up_to_1_month,Cases_PIQ_over_1_month,Cases_PIQ_certs_total,Cases_PIQ_no_certs_total,Cases_1_month_or_less_EW,Cases_1_to_3_months_EW,Cases_3_to_6_months_EW,Cases_6_to_12_months_EW,Cases_over_12_months_EW,Cases_Total_EW,Cases_Total_AB,Cases_Total,Inq_op_6_months_or_less_EW,Inq_op_6_to_12_months_EW,Inq_op_1_to_2_years_EW,Inq_op_over_2_years_EW,Inq_op_Total_EW,Inq_op_6_months_or_less_AB,Inq_op_6_to_12_months_AB,Inq_op_1_to_2_years_AB,Inq_op_over_2_years_AB,Inq_op_Total_AB,Inq_op_Total,WPM_NIQ_TDR,WPM_TDR_TDR,TDR_NIQ_TDR,TDR_TDR_TDR,Grouped_Verdicts_M,Grouped_Verdicts_F,Grouped_Verdicts_T,Inq_op_6_months_or_less_T,Inq_op_6_to_12_months_T,Inq_op_1_to_2_years_T,Inq_op_over_2_years_T,PM_less_invasive,PM_less_invasive_only,PM_HO_forensic_pathologist,PM_defence_lawyer_request,Murder_Suspended_T,Manslaughter_Suspended_T,Infanticide_Suspended_T,RTA_Suspended_T,Aid_suicide_Suspended_T,Corp_Manslaughter_Suspended_T,Other_Charges_Suspended_T,Inquiry_Suspended_IA2005_T,General_Power_Suspended_T,All_Charges_Suspended_T
2020,"Sefton, Knowsley and St Helens",North West,England,England and Wales,326,194,520,87,52,139,70,43,113,483,289,772,670,727,1397,106,95,201,15,25,40,791,847,1638,996,921,1917,193,147,340,85,68,153,1274,1136,2410,14,0,663,109,215,257,22,8,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,30,4,34,0,0,0,0,0,0,0,0,0,0,0,0,44,11,55,1,0,1,0,0,0,19,2,21,19,9,28,0,0,0,21,17,38,3,0,3,0,0,0,69,93,162,206,136,342,2,2,7,45,96,190,0,0,0,0,0,0,0,0,0,0,0,347,347,0,0,0,0,0,0,0,1619,151,118,1888,29,287,38,14,339,1,83,64,2,149,4,143,47,56,59,41,346,1,347,16,24,46,23,109,1,0,0,1,2,111,1397,1638,1917,2410,69,93,162,17,24,46,24,98,0,11,0,2,1,0,2,0,0,0,0,0,5
2020,Liverpool and the Wirral,North West,England,England and Wales,473,237,710,215,70,285,89,40,129,777,347,1124,902,832,1734,265,185,450,0,1,1,1167,1018,2185,1375,1069,2444,480,255,735,89,41,130,1944,1365,3309,62,2,784,340,651,494,56,3,12,1,0,4,0,0,0,0,0,0,17,2,0,2,0,0,0,63,17,80,0,0,0,0,1,1,0,0,0,0,0,0,83,28,111,10,0,10,0,0,0,42,4,46,138,119,257,0,0,0,144,83,227,9,4,13,0,0,0,48,26,74,539,282,821,6,4,22,114,221,454,0,0,0,0,0,0,0,0,0,0,4,818,822,0,0,0,0,0,0,0,1916,212,272,2400,46,487,232,15,734,1,37,84,4,125,5,458,112,195,29,25,819,3,822,0,2,0,8,10,0,0,0,0,0,10,1736,2187,2446,3311,48,26,74,0,2,0,8,5,4,66,0,5,1,0,6,0,0,0,0,0,12
2020,East Riding and Hull,Yorkshire and the Humber,England,England and Wales,406,191,597,197,74,271,20,15,35,623,280,903,826,841,1667,36,16,52,8,7,15,870,864,1734,1232,1032,2264,233,90,323,28,22,50,1493,1144,2637,18,0,835,68,168,268,8,2,10,0,0,0,0,0,0,0,0,0,10,2,1,3,0,0,0,44,12,56,0,0,0,0,1,1,0,0,0,0,0,0,45,13,58,8,2,10,0,0,0,16,5,21,37,22,59,0,0,0,11,6,17,6,9,15,0,0,0,11,4,15,180,75,255,1,1,9,71,80,93,0,0,0,0,0,0,0,0,0,0,2,264,266,0,0,0,18,0,0,0,2118,38,17,2173,91,253,35,35,323,0,22,12,16,50,0,4,8,39,162,50,263,3,266,55,10,7,9,81,0,0,0,0,0,81,1667,1734,2264,2637,11,4,15,55,10,7,9,13,13,25,0,3,0,0,8,0,0,0,0,0,11
2020,North Lincolnshire and Grimsby,Yorkshire and the Humber,England,England and Wales,209,84,293,60,28,88,25,17,42,294,129,423,320,297,617,34,18,52,5,5,10,359,320,679,529,381,910,94,46,140,30,22,52,653,449,1102,4,0,404,19,102,119,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19,2,2,4,0,0,0,11,1,12,9,5,14,0,0,0,5,1,6,1,2,3,0,0,0,3,3,6,57,20,77,1,0,1,18,27,30,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,2,4,4,0,724,65,48,837,73,139,0,0,139,1,1,0,3,4,48,0,3,12,34,30,79,3,82,82,59,34,9,184,1,0,0,0,1,185,617,679,910,1102,3,3,6,83,59,34,9,0,0,9,0,1,0,0,4,0,0,0,0,0,5
2020,York City,Yorkshire and the Humber,England,England and Wales,104,68,172,44,22,66,15,7,22,163,97,260,121,129,250,25,27,52,1,0,1,147,156,303,225,197,422,69,49,118,16,7,23,310,253,563,6,2,254,6,32,72,11,7,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,15,6,21,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,2,0,2,0,0,0,14,0,14,24,22,46,0,0,0,5,6,11,2,1,3,0,0,0,12,10,22,85,48,133,0,0,7,18,26,82,0,0,0,0,0,0,0,0,0,0,1,132,133,0,0,0,3,6,6,0,254,24,34,312,112,106,11,1,118,0,19,4,0,23,0,0,19,45,55,14,133,0,133,37,11,13,0,61,0,0,0,0,0,61,252,305,424,565,12,10,22,37,11,13,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0
2020,North Yorkshire (Eastern),Yorkshire and the Humber,England,England and Wales,153,105,258,67,20,87,26,6,32,246,131,377,112,86,198,19,8,27,0,0,0,131,94,225,265,191,456,86,28,114,26,6,32,377,225,602,11,1,366,11,68,96,10,1,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,23,7,30,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17,5,0,5,0,0,0,20,2,22,14,8,22,0,0,0,7,4,11,2,2,4,0,0,0,7,5,12,90,33,123,2,0,2,23,42,54,0,0,0,0,0,0,0,0,0,0,7,116,123,0,0,0,30,1,1,0,267,41,48,356,101,97,17,0,114,0,25,7,0,32,0,0,16,63,34,9,122,1,123,45,8,15,1,69,0,0,0,0,0,69,199,226,457,603,7,5,12,45,8,15,1,4,1,7,0,0,0,0,0,0,0,0,0,0,0
2020,North Yorkshire (Western),Yorkshire and the Humber,England,England and Wales,131,63,194,67,21,88,9,4,13,207,88,295,165,150,315,28,14,42,0,0,0,193,164,357,296,213,509,95,35,130,9,4,13,400,252,652,7,0,278,17,33,79,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,34,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9,7,1,8,0,0,0,11,3,14,18,12,30,0,0,0,1,1,2,1,1,2,0,0,0,11,8,19,84,34,118,0,1,5,16,34,62,0,0,0,0,0,0,0,0,0,0,0,123,123,0,0,0,20,5,5,0,297,28,21,346,163,102,24,2,128,2,11,2,0,13,0,0,20,47,39,16,122,1,123,49,20,15,6,90,2,0,3,1,6,96,315,357,509,652,11,8,19,51,20,18,7,6,4,12,0,0,0,0,4,0,1,0,0,0,5
2020,South Yorkshire (Eastern),Yorkshire and the Humber,England,England and Wales,571,320,891,227,87,314,25,18,43,823,425,1248,547,610,1157,44,21,65,11,12,23,602,643,1245,1118,930,2048,271,108,379,36,30,66,1425,1068,2493,21,0,1230,18,220,223,24,6,18,1,0,3,0,0,0,0,0,0,22,0,0,0,0,0,0,33,11,44,0,0,0,0,0,0,0,0,0,0,0,0,38,8,46,8,5,13,0,0,0,27,2,29,35,35,70,0,0,0,11,4,15,3,4,7,0,0,0,72,26,98,227,95,322,6,0,7,76,78,155,0,0,0,0,0,0,0,0,0,0,5,326,331,0,0,0,9,1,1,0,1369,544,103,2016,32,59,206,111,376,3,13,38,14,65,1,16,23,96,150,42,327,4,331,56,31,24,8,119,0,1,0,0,1,120,1157,1245,2048,2493,72,26,98,56,32,24,8,164,161,19,0,2,1,0,5,0,0,1,0,0,9
2020,South Yorkshire (Western),Yorkshire and the Humber,England,England and Wales,562,304,866,240,80,320,80,44,124,882,428,1310,922,814,1736,165,91,256,24,23,47,1111,928,2039,1484,1118,2602,405,171,576,104,67,171,1993,1356,3349,39,0,1255,55,326,337,37,9,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,65,16,81,0,0,0,0,1,1,0,0,0,0,0,0,68,25,93,7,2,9,0,0,0,82,5,87,56,41,97,0,0,0,60,30,90,1,4,5,0,0,0,68,53,121,408,177,585,2,4,18,111,140,310,0,0,0,0,0,0,0,0,0,0,1,593,594,0,0,0,1,1,1,0,2343,204,7,2554,48,335,88,153,576,0,98,18,55,171,0,48,119,181,186,59,593,1,594,99,55,67,3,224,0,0,0,2,2,226,1736,2039,2602,3349,68,53,121,99,55,67,5,374,373,13,0,7,0,0,2,0,0,0,0,0,9
2020,West Yorkshire (Eastern),Yorkshire and the Humber,England,England and Wales,571,298,869,209,91,300,54,45,99,834,434,1268,1155,964,2119,251,132,383,24,20,44,1430,1116,2546,1726,1262,2988,460,223,683,78,65,143,2264,1550,3814,68,0,1216,52,306,448,132,4,21,0,0,8,0,0,0,5,1,0,35,0,0,0,0,0,0,90,32,122,0,0,0,0,0,0,0,0,0,0,0,0,88,25,113,10,2,12,0,0,0,72,5,77,81,59,140,1,0,1,102,61,163,17,15,32,0,0,0,78,74,152,539,273,812,14,4,29,163,179,423,0,0,0,0,0,0,0,0,0,0,6,821,827,0,0,0,6,0,0,0,2688,240,8,2936,52,467,197,19,683,0,36,50,5,91,52,330,74,213,124,82,823,4,827,129,35,41,11,216,0,0,0,2,2,218,2119,2546,2988,3814,79,74,153,129,35,41,13,52,50,88,0,4,1,0,10,0,0,0,0,0,15
2020,West Yorkshire (Western),Yorkshire and the Humber,England,England and Wales,795,474,1269,261,96,357,30,20,50,1086,590,1676,703,696,1399,72,43,115,0,0,0,775,739,1514,1498,1170,2668,333,139,472,30,20,50,1861,1329,3190,20,2,1579,97,191,619,79,15,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,0,65,17,82,0,0,0,0,0,0,0,0,0,0,0,0,55,19,74,3,1,4,0,0,0,50,4,54,60,39,99,0,0,0,12,9,21,10,4,14,0,0,0,38,24,62,294,117,411,8,3,20,84,121,175,0,0,0,0,0,0,0,0,0,0,5,423,428,0,0,0,1,0,0,0,2105,323,165,2593,77,281,166,22,469,3,16,33,1,50,0,1,39,116,196,67,419,9,428,191,59,136,43,429,1,1,10,1,13,442,1401,1516,2670,3192,38,24,62,192,60,146,44,1375,457,80,0,3,1,0,5,0,0,6,0,2,17
2020,Derby and Derbyshire,East Midlands,England,England and Wales,736,435,1171,173,86,259,112,60,172,1021,581,1602,1358,1304,2662,170,127,297,15,13,28,1543,1444,2987,2094,1739,3833,343,213,556,127,73,200,2564,2025,4589,11,2,1533,69,404,386,30,11,3,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,76,18,94,0,0,0,0,0,0,0,0,0,0,0,0,49,14,63,11,4,15,0,0,0,92,2,94,86,89,175,0,0,0,51,56,107,7,5,12,0,0,0,47,46,93,419,234,653,4,3,17,94,143,392,0,0,0,0,0,0,0,0,0,0,2,658,660,0,0,0,4,3,3,0,3146,361,209,3716,119,399,137,18,554,2,107,75,5,187,13,177,68,116,162,131,654,6,660,90,57,58,52,257,0,0,0,2,2,259,2664,2989,3835,4591,47,46,93,90,57,58,54,93,12,17,0,1,1,0,5,0,0,1,0,0,8
2020,Leicester City and South Leicestershire,East Midlands,England,England and Wales,319,191,510,95,45,140,30,16,46,444,252,696,774,755,1529,115,78,193,0,0,0,889,833,1722,1093,946,2039,210,123,333,30,16,46,1333,1085,2418,58,1,656,40,131,239,48,5,7,0,0,4,0,0,0,0,0,0,11,0,1,1,0,0,0,28,15,43,0,0,0,0,0,0,0,0,0,0,0,0,36,13,49,7,4,11,0,0,0,25,8,33,51,52,103,0,0,0,29,12,41,0,0,0,0,0,0,49,35,84,225,140,365,1,5,8,57,90,204,0,0,0,0,0,0,0,0,0,0,11,368,379,0,0,0,7,0,0,0,1370,331,156,1857,183,148,155,28,331,2,22,24,0,46,0,108,62,97,85,26,378,1,379,47,15,22,14,98,0,1,0,5,6,104,1530,1723,2040,2419,49,35,84,47,16,22,19,510,397,47,0,6,1,0,7,0,0,0,0,0,14
2020,Rutland and North Leicestershire,East Midlands,England,England and Wales,234,146,380,84,27,111,21,13,34,339,186,525,429,464,893,38,43,81,1,0,1,468,507,975,663,610,1273,122,70,192,22,13,35,807,693,1500,3,0,486,39,96,153,14,7,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,26,6,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,2,11,0,0,0,21,0,21,49,43,92,0,0,0,8,8,16,4,1,5,0,0,0,11,9,20,129,71,200,2,2,11,26,41,118,0,0,0,0,0,0,0,0,0,0,2,203,205,0,0,0,13,1,1,0,1027,102,80,1209,64,123,59,9,191,1,0,4,0,4,31,81,17,40,35,29,202,3,205,38,14,11,13,76,1,0,1,0,2,78,893,975,1273,1500,11,9,20,39,14,12,13,42,39,13,0,0,1,0,4,0,0,0,0,0,5
2020,Lincolnshire,East Midlands,England,England and Wales,576,332,908,216,102,318,28,25,53,820,459,1279,949,944,1893,62,36,98,2,0,2,1013,980,1993,1525,1276,2801,278,138,416,30,25,55,1833,1439,3272,8,3,1213,66,195,301,27,8,9,0,0,1,1,0,0,0,1,0,12,0,0,0,0,0,0,60,15,75,0,0,0,0,0,0,0,0,0,0,0,0,38,12,50,11,6,17,0,0,0,31,3,34,51,20,71,0,0,0,9,8,17,8,4,12,0,0,0,77,52,129,285,120,405,3,1,16,68,105,211,1,0,0,0,0,0,0,0,0,0,8,417,425,0,0,0,43,26,26,0,1943,651,188,2782,22,88,295,30,413,3,9,45,0,54,1,17,19,75,195,114,420,5,425,174,90,35,9,308,1,1,0,0,2,310,1896,1996,2804,3275,77,52,129,175,91,35,9,40,7,66,1,3,2,0,14,0,0,1,0,0,20
2020,Northamptonshire,East Midlands,England,England and Wales,486,307,793,146,46,192,21,13,34,653,366,1019,718,722,1440,64,32,96,0,0,0,782,754,1536,1204,1029,2233,210,78,288,21,13,34,1435,1120,2555,1,3,978,41,131,240,51,7,5,1,0,24,0,0,0,0,0,0,30,1,0,1,0,0,0,33,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,20,6,26,47,20,67,0,0,0,24,8,32,8,3,11,0,0,0,11,9,20,146,53,199,2,0,7,37,52,101,0,0,0,0,0,0,0,0,0,0,3,211,214,0,0,0,9,2,2,0,1708,344,106,2158,78,117,153,16,286,2,10,17,1,28,6,11,8,37,112,45,213,1,214,54,65,31,13,163,0,1,0,0,1,164,1443,1539,2236,2558,11,9,20,54,66,31,13,61,25,23,1,5,2,0,8,0,0,0,0,0,15
2020,Nottinghamshire,East Midlands,England,England and Wales,739,375,1114,243,82,325,14,10,24,996,467,1463,1428,1280,2708,194,65,259,3,1,4,1625,1346,2971,2167,1655,3822,437,147,584,17,11,28,2621,1813,4434,83,2,1425,38,496,525,65,9,16,0,0,12,0,0,0,0,0,0,28,0,1,1,0,0,0,52,14,66,0,0,0,0,0,0,0,0,0,0,0,0,57,12,69,4,4,8,0,0,0,145,7,152,61,48,109,0,0,0,17,20,37,7,1,8,0,0,0,62,44,106,405,151,556,8,6,10,81,119,332,0,0,0,0,0,0,0,0,0,0,3,567,570,0,0,0,2,0,0,0,2294,766,620,3680,144,95,151,334,580,4,5,11,0,16,12,92,130,141,158,43,564,6,570,67,40,15,8,130,0,1,1,0,2,132,2710,2973,3824,4436,62,44,106,67,41,16,8,174,91,32,0,4,6,0,5,0,0,1,0,0,16
2020,Herefordshire,West Midlands,England,England and Wales,124,73,197,37,18,55,6,2,8,167,93,260,195,201,396,31,28,59,2,1,3,228,230,458,319,274,593,68,46,114,8,3,11,395,323,718,4,0,247,13,23,21,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,27,0,0,0,0,0,0,0,0,0,0,0,0,14,4,18,3,1,4,0,0,0,5,0,5,11,21,32,0,0,0,13,20,33,2,2,4,0,0,0,13,12,25,80,68,148,5,0,5,26,29,83,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,0,0,2,2,0,557,26,6,589,4,112,1,0,113,1,0,0,0,0,11,26,23,51,34,13,147,1,148,32,4,4,4,44,0,0,1,0,1,45,396,458,593,718,13,12,25,32,4,5,4,4,0,3,0,1,0,0,0,0,0,0,0,0,1
2020,"Shropshire, Telford and Wrekin",West Midlands,England,England and Wales,260,122,382,70,39,109,25,18,43,355,179,534,519,510,1029,83,28,111,10,8,18,612,546,1158,779,632,1411,153,67,220,35,26,61,967,725,1692,7,0,496,38,100,129,15,5,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,30,17,47,0,0,0,0,0,0,0,0,0,0,0,0,18,6,24,10,7,17,0,0,0,30,5,35,44,21,65,0,0,0,4,9,13,0,0,0,0,0,0,25,10,35,163,76,239,3,1,10,42,50,133,0,0,0,0,0,0,0,0,0,0,4,239,243,1,0,0,18,12,11,0,1291,57,5,1353,58,179,31,7,217,3,27,11,0,38,23,105,19,79,28,10,241,2,243,53,2,1,0,56,1,1,0,0,2,58,1029,1158,1411,1692,25,10,35,54,3,1,0,17,17,0,0,3,0,0,1,0,0,0,0,0,4
2020,Staffordshire South,West Midlands,England,England and Wales,167,141,308,33,22,55,10,7,17,210,170,380,877,857,1734,185,96,281,0,0,0,1062,953,2015,1044,998,2042,218,118,336,10,7,17,1272,1123,2395,12,0,90,290,99,72,15,5,15,0,0,0,0,0,0,0,0,0,15,0,1,1,0,0,0,48,21,69,0,0,0,0,1,1,0,0,0,0,0,0,17,5,22,3,3,6,0,0,0,36,2,38,43,32,75,0,0,0,28,12,40,3,3,6,0,0,0,33,33,66,211,113,324,0,6,12,54,68,184,0,0,0,0,0,0,0,0,0,0,5,323,328,0,0,0,20,10,9,0,1876,111,6,1993,49,301,30,0,331,5,5,12,0,17,0,27,142,93,39,23,324,4,328,89,19,9,1,118,1,1,2,0,4,122,1734,2015,2042,2395,33,33,66,90,20,11,1,168,17,8,0,0,0,0,4,0,0,0,0,0,4
2020,Stoke-on-Trent and North Staffordshire,West Midlands,England,England and Wales,277,153,430,120,54,174,39,12,51,436,219,655,758,716,1474,166,93,259,8,5,13,932,814,1746,1035,869,1904,286,147,433,47,17,64,1368,1033,2401,59,0,543,112,186,105,16,5,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,30,7,37,0,0,0,1,0,1,0,0,0,0,0,0,46,14,60,8,0,8,0,0,0,24,2,26,29,17,46,0,0,0,42,32,74,3,1,4,0,0,0,127,73,200,310,146,456,13,0,9,64,99,271,0,0,0,0,0,0,0,0,0,0,1,459,460,0,0,0,7,2,2,0,1475,186,105,1766,138,265,156,9,430,3,17,14,0,31,33,58,112,96,118,67,451,9,460,181,51,17,7,256,0,3,0,0,3,259,1474,1746,1904,2401,127,73,200,181,54,17,7,510,340,12,0,1,0,0,3,0,0,0,0,0,4
2020,Warwickshire,West Midlands,England,England and Wales,290,147,437,75,30,105,27,16,43,392,193,585,505,507,1012,116,114,230,42,19,61,663,640,1303,795,654,1449,191,144,335,69,35,104,1055,833,1888,4,0,505,80,128,140,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,48,0,0,0,0,0,0,0,0,0,0,0,0,25,7,32,8,3,11,0,0,0,17,0,17,33,43,76,0,1,1,41,68,109,3,1,4,0,0,0,2,3,5,168,135,303,6,2,10,38,42,205,0,0,0,0,0,0,0,0,0,0,2,307,309,0,0,0,0,0,0,0,1115,228,87,1430,19,73,52,208,333,2,2,38,64,104,0,189,16,64,27,11,307,2,309,11,0,1,1,13,0,0,0,0,0,13,1012,1303,1449,1888,2,4,6,11,0,1,1,3,3,4,0,1,1,0,4,0,0,0,0,0,6
2020,Birmingham and Solihull,West Midlands,England,England and Wales,854,462,1316,241,93,334,9,6,15,1104,561,1665,1949,1581,3530,251,209,460,14,24,38,2214,1814,4028,2803,2043,4846,492,302,794,23,30,53,3318,2375,5693,31,0,1615,50,255,424,149,13,3,0,0,6,0,0,0,0,0,0,9,0,1,1,0,0,0,65,14,79,0,0,0,1,0,1,0,0,0,0,0,0,83,31,114,7,5,12,0,0,0,21,2,23,116,89,205,0,0,0,33,39,72,17,4,21,0,0,0,98,92,190,441,277,718,7,4,17,122,143,425,0,0,0,0,0,0,0,0,0,0,1,731,732,0,0,0,3,0,0,0,4230,419,181,4830,16,324,193,275,792,2,17,3,31,51,2,365,188,130,41,5,729,3,732,75,21,18,11,125,0,1,0,1,2,127,3530,4028,4846,5693,98,92,190,75,22,18,12,263,202,50,4,10,1,0,3,0,0,0,0,0,14
2020,Black Country,West Midlands,England,England and Wales,725,423,1148,171,60,231,36,21,57,932,504,1436,1608,1640,3248,299,288,587,58,46,104,1965,1974,3939,2333,2063,4396,470,348,818,94,67,161,2897,2478,5375,39,0,1404,32,156,182,89,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,72,29,101,0,0,0,0,0,0,0,0,0,0,0,0,53,13,66,11,2,13,0,0,0,44,12,56,172,152,324,0,0,0,54,68,122,23,8,31,0,0,0,75,89,164,505,373,878,7,2,17,95,141,616,0,0,0,0,0,0,0,0,0,0,7,900,907,0,0,0,0,0,0,0,3379,767,13,4159,237,412,340,66,818,0,20,30,5,55,106,624,127,90,43,21,905,2,907,178,4,5,6,193,1,0,1,0,2,195,3248,3939,4396,5375,75,89,164,179,4,6,6,1110,903,0,0,14,3,0,10,0,0,2,0,0,29
2020,Coventry,West Midlands,England,England and Wales,203,111,314,73,22,95,45,25,70,321,158,479,372,332,704,105,67,172,17,17,34,494,416,910,575,443,1018,178,89,267,62,42,104,815,574,1389,70,0,478,1,171,114,59,6,2,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,26,3,29,0,0,0,0,0,0,0,0,0,0,0,0,59,15,74,2,0,2,0,0,0,17,1,18,84,60,144,0,0,0,38,23,61,8,1,9,0,0,0,16,8,24,252,111,363,4,0,12,45,86,215,1,0,0,0,0,0,0,0,0,0,4,366,370,0,0,0,0,0,0,0,879,86,12,977,41,224,40,3,267,0,46,28,1,75,29,187,14,64,85,19,369,1,370,62,6,3,3,74,0,0,2,0,2,76,704,910,1018,1389,16,8,24,62,6,5,3,4,4,0,0,6,1,0,0,0,0,0,0,0,7
2020,Worcestershire,West Midlands,England,England and Wales,307,179,486,105,38,143,27,21,48,439,238,677,642,737,1379,94,58,152,21,18,39,757,813,1570,949,916,1865,199,96,295,48,39,87,1196,1051,2247,20,0,558,119,140,169,17,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,42,9,51,0,0,0,0,1,1,0,0,0,0,0,0,14,8,22,10,3,13,0,0,0,25,1,26,46,35,81,0,0,0,14,8,22,11,4,15,0,0,0,33,24,57,195,93,288,3,2,8,43,71,161,0,0,0,0,0,0,0,0,0,0,9,290,299,0,0,0,4,1,1,0,1808,54,3,1865,0,244,49,2,295,0,20,22,1,43,44,19,78,94,71,36,298,1,299,190,22,23,8,243,0,0,1,0,1,244,1379,1570,1865,2247,33,24,57,190,22,24,8,14,14,0,0,2,1,0,6,0,0,2,0,0,11
2020,Bedfordshire and Luton,Eastern,England,England and Wales,227,121,348,93,36,129,20,9,29,340,166,506,742,694,1436,59,37,96,1,0,1,802,731,1533,969,815,1784,152,73,225,21,9,30,1142,897,2039,8,2,481,25,1,57,101,0,3,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,31,8,39,0,0,0,0,0,0,0,0,0,0,0,0,25,14,39,9,3,12,0,0,0,18,4,22,18,13,31,0,0,0,33,21,54,1,0,1,0,0,0,25,19,44,160,82,242,2,2,8,51,53,126,0,0,0,0,0,0,0,0,0,0,0,249,249,0,0,0,1,2,2,0,1229,317,110,1656,130,84,116,25,225,0,3,25,1,29,1,35,19,77,82,35,248,1,249,35,11,7,6,59,0,0,0,0,0,59,1438,1535,1786,2041,25,19,44,35,11,7,6,1,1,11,1,4,0,0,5,0,0,1,0,0,10
